row ID,row m/z,row retention time,POS_Cas11.mzXML Peak area,POS_Cas13.mzXML Peak area,POS_Cas24.mzXML Peak area,POS_Cas3.mzXML Peak area,POS_Cas4.mzXML Peak area,POS_Cas5.mzXML Peak area,POS_Cas6.mzXML Peak area,POS_Extrait2hexane.mzXML Peak area,POS_YSBlanc_MSMS.mzXML Peak area,POS_YSC4-512CCP6P_MSMS.mzXML Peak area,POS_YSC410MCP6P_MSMS.mzXML Peak area,POS_YSC511MCP6P_MSMS.mzXML Peak area,
3768,816.6389923095703,32.912,0,0,1.7161777254374957E8,0,0,0,0,7.281797879000014E7,0,0,0,0,
3769,713.5399169921875,28.867916666666666,0,0,1.9991588120562506E8,0,0,0,0,1.3962354735375017E8,0,0,0,0,
3770,765.5318908691406,27.62175,0,0,1.7458249484187496E8,0,0,0,0,9.025873510749985E7,0,0,0,0,
3771,655.4979858398438,28.11466666666667,0,0,1.720105265793748E8,0,0,0,0,9.720569691406256E7,0,0,0,0,
3772,747.5580444335938,34.05433333333333,0,0,1.7788111774499947E8,0,0,0,0,1.054918383187505E8,0,0,0,0,
3773,727.5552368164062,29.853166666666667,0,0,1.9358389031000048E8,0,0,0,0,9.840768862999985E7,0,0,0,0,
3774,830.6548767089844,33.624583333333334,0,0,1.8733799598812386E8,0,0,0,0,6.6582377831249885E7,0,0,0,0,
3775,802.6231825086805,31.274666666666665,0,1.3096170461914169E7,1.8263869575374964E8,0,0,0,0,8.721872621093741E7,0,0,0,0,
3776,920.6859628663841,28.774555555555555,0,1.228771835796873E7,1.955813577837501E8,0,0,0,0,8.548248942062508E7,0,0,0,0,
3777,400.3778991699219,25.521333333333335,0,0,8.567184625937483E7,0,0,0,0,0,0,0,0,0,
3778,670.5453338623047,32.76349999999999,0,0,1.5029705672375083E8,0,0,0,0,6.884690606343812E7,0,0,0,0,
3779,689.5162353515625,33.47116666666666,0,0,1.449519398275005E8,0,0,0,0,8.032439113937423E7,0,0,0,0,
3780,848.6288757324219,27.18016666666667,0,0,1.5692583837343758E8,0,0,0,0,6.438679992125017E7,0,0,0,0,
3781,934.7021484375,29.706333333333333,0,0,1.7015585314312512E8,0,0,0,0,7.883210775500007E7,0,0,0,0,
3782,851.6050109863281,30.2765,0,0,1.680960849756254E8,0,0,0,0,8.40778927450001E7,0,0,0,0,
3783,874.6809387207031,33.440749999999994,0,0,1.5668671685687608E8,0,0,0,0,6.178708979312455E7,0,0,0,0,
3784,714.5713958740234,32.57275,0,0,1.3971764604687473E8,0,0,0,0,6.311063850843828E7,0,0,0,0,
3785,268.1036394285525,2.0614,0,6257362.443671873,7.628591398574999E7,0,0,0,0,0,3.174781020637722E9,2.2688729427499987E7,2.20923583821875E7,4.132444224731253E7,
3786,528.4098409016927,24.79472222222222,0,0,8.309655455312511E7,0,0,0,0,6.054689209000003E7,2.3214252106562696E7,0,0,0,
3787,906.6708374023438,27.85008333333333,0,0,1.6017164516437528E8,0,0,0,0,8.278372573562469E7,0,0,0,0,
3788,619.4380493164062,27.37725,0,0,1.4974665018625024E8,0,0,0,0,1.1146535350374986E8,0,0,0,0,
3789,733.5421142578125,33.27008333333333,0,0,1.336947995618747E8,0,0,0,0,7.06095415781246E7,0,0,0,0,
3790,860.6651306152344,32.7385,0,0,1.3831421790656325E8,0,0,0,0,5.1067250981562555E7,0,0,0,0,
3791,452.3336944580078,28.773,0,0,1.537156978349999E8,0,0,0,0,6.537835220624982E7,0,0,0,0,
3792,315.1715135323374,25.78329166666667,0,0,7.780067704250017E7,0,0,0,0,6637330.080546807,0,7480007.91500009,0,6952280.433984495,
3793,881.6155395507812,28.986333333333334,0,0,1.503612180212495E8,0,0,0,0,7.899763252062525E7,0,0,0,0,
3794,788.6076965332031,30.420416666666668,0,0,1.4330987081687528E8,0,0,0,0,6.588929557937489E7,0,0,0,0,
3795,816.6390686035156,32.13133333333333,0,0,1.4565767339624888E8,0,0,0,0,6.090946922624986E7,0,0,0,0,
3796,746.5612182617188,26.7055,0,0,1.3339884214062506E8,0,0,0,0,6.3103527231562465E7,0,0,0,0,
3797,846.6497802734375,31.044,0,0,1.2825814402156283E8,0,0,0,0,5.6237491577500366E7,0,0,0,0,
3798,445.3126220703125,25.013388888888887,0,0,7.769563879812491E7,0,0,0,0,5.805321227781259E7,7098125.750624971,0,0,0,
3799,258.2787322998047,22.7305,0,0,6.678123529624991E7,0,0,0,0,0,0,2.0953873470625106E7,9438748.148124978,1.650380952124998E7,
3800,474.34539794921875,28.55425,0,0,1.492675809137498E8,0,0,0,0,5.727533057499999E7,0,0,0,0,
3801,757.5658111572266,28.5775,0,0,1.4787776385531247E8,0,0,0,0,9.662572351468726E7,0,0,0,0,
3802,423.31260681152344,28.073416666666667,0,0,1.3653785293624985E8,0,0,0,0,5.5464939403437436E7,0,0,0,0,
3803,493.8511734008789,28.49875,0,0,1.343463940106248E8,0,0,0,0,1.218167504781263E7,0,0,0,0,
3804,378.3569328364502,32.178714285714285,0,0,1.05781509330313E8,0,1.364813244624989E7,5.4979370567812905E7,5.28542730263753E8,4.921945371968742E7,0,1.2808522814335955E7,0,1.4119108145214861E7,
3805,467.3390350341797,27.63975,0,0,1.2214377761750016E8,0,0,0,0,3.428807694687498E7,0,0,0,0,
3806,471.83790588378906,28.773,0,0,1.2499872704593742E8,0,0,0,0,2.2833486949999962E7,0,0,0,0,
3807,699.5243225097656,27.85008333333333,0,0,1.2947077644562511E8,0,0,0,0,6.891059864375003E7,0,0,0,0,
3808,771.5814208984375,29.530416666666667,0,0,1.4120339947187525E8,0,0,0,0,8.073996375531228E7,0,0,0,0,
3809,758.5969321017794,32.41475,0,0,1.140229693490628E8,0,0,0,0,5.5963058645234436E7,0,0,0,0,
3810,860.6651916503906,31.889499999999998,0,0,1.1766711701374936E8,0,0,0,0,5.268586599000036E7,0,0,0,0,
3811,791.5840148925781,33.84291666666667,0,0,1.3402595544625054E8,0,0,0,0,7.912404246687478E7,0,0,0,0,
3812,800.6442260742188,34.70258333333334,0,0,1.816826752781258E8,0,0,0,0,7.716680258437513E7,0,0,0,0,
3813,918.7070922851562,33.2665,0,0,1.2270870204999946E8,0,0,0,0,4.431866532874969E7,0,0,0,0,
3814,379.3042650596768,25.072125,0,2.008676172587838E7,6.82425957909376E7,0,0,0,0,5.429227485125022E7,1.536578184812497E7,0,0,0,
3815,777.5681610107422,33.07608333333333,0,0,1.0742372626374933E8,0,0,0,0,5.146863618843733E7,0,0,0,0,
3816,268.10362548828124,2.5048233333333334,0,0,4.893423009178125E7,0,0,0,0,0,2.928072438278749E9,8.485193036640629E7,6.152012882193754E7,1.4463966395700014E8,
3817,486.8433074951172,27.643250000000002,0,0,1.2080980600562496E8,0,0,0,0,2.955974354749991E7,0,0,0,0,
3818,805.5995788574219,34.489000000000004,0,0,3.3304533080624674E7,0,0,0,0,6.0442151106562234E7,0,0,0,0,
3819,418.3645553588867,33.209833333333336,0,0,2.3702986566562686E7,0,0,0,0,0,0,3.7416581685000286E7,1.1260796996249676E7,5.952857806875032E7,
3820,413.2032165527344,17.418,0,0,5.825368817937508E7,0,0,0,0,0,0,0,0,0,
3821,663.4642944335938,27.125999999999998,0,0,1.150120046921877E8,0,0,0,0,6.904324249468768E7,0,0,0,0,
3822,705.5129572550455,30.901055555555555,0,0,9.655289584000027E7,0,0,0,379008.77828130603,6.3909358586249456E7,0,0,0,0,
3823,719.5265808105469,31.765416666666667,0,0,9.730616074750005E7,0,0,0,0,6.916858543437465E7,0,0,0,0,
3824,667.4778747558594,32.076,0,0,8.051726361687559E7,0,0,0,0,0,0,0,0,0,
3825,562.40087890625,34.022,0,0,6.549127761937509E7,0,0,0,0,0,0,0,0,0,
3826,515.8642883300781,28.30325,0,0,1.2240122308750007E8,0,0,0,0,2.717623890062517E7,0,0,0,0,
3827,464.83009338378906,27.839166666666664,0,0,1.1892470044374998E8,0,0,0,0,3.790509310875004E7,0,0,0,0,
3828,844.6701354980469,34.163583333333335,0,0,5.449031893812521E7,0,0,0,0,5.646348587250011E7,0,0,0,0,
3829,553.4300842285156,27.63075,0,0,1.1745132681062494E8,0,0,0,0,9.141557909468763E7,0,0,0,0,
3830,904.6911163330078,30.94383333333333,0,0,1.4371572736437485E8,0,0,0,0,6.182935397249979E7,0,0,0,0,
3831,809.5581970214844,27.369999999999997,0,0,1.1502823835687508E8,0,0,0,0,5.200303028437484E7,0,0,0,0,
3832,645.4680480957031,32.06216666666667,0,0,7.524728327999972E7,0,2.6562756377187103E7,0,0,0,0,0,0,0,
3833,895.631103515625,30.00725,0,0,1.1887972774437512E8,0,0,0,0,5.2709841552187465E7,0,0,0,0,
3834,948.717529296875,30.691333333333333,0,0,1.1655318173874974E8,0,0,0,0,3.441710799625018E7,0,0,0,0,
3835,175.14389038085938,1.7410333333333334,0,0,5.540832333293748E7,0,0,0,0,0,0,0,0,0,
3836,496.358644031343,28.296777777777777,0,1.256720789625023E7,1.1476537912031262E8,0,0,0,0,3.03893073975E7,0,0,0,0,
3837,456.4152069091797,23.051166666666667,0,0,6.128077648781255E7,0,0,0,0,0,0,0,0,0,
3838,867.5998840332031,28.076999999999998,0,0,1.1865984722749971E8,0,0,0,0,5.283168721875002E7,0,0,0,0,
3839,513.3864135742188,28.3015,0,0,1.134472021890625E8,0,0,0,0,2.839532520156253E7,0,0,0,0,
3840,821.5981099919755,31.712944444444446,0,0,1.1226344780437529E8,0,0,2.1941955645624574E7,0,5.660284317437487E7,0,0,0,0,
3841,904.6914215087891,32.57275,0,0,1.0202961541187531E8,0,0,0,0,2.9735050513437826E7,0,0,0,0,
3842,522.8720397949219,29.22875,0,0,1.0352860100093743E8,0,0,0,0,1.091338435937484E7,0,0,0,0,
3843,520.3943176269531,29.214416666666665,0,0,1.0016296197999983E8,0,0,0,0,1.6978516215312332E7,0,0,0,0,
3844,325.27072512652427,31.17624242424242,0,1.4584017470937412E7,9.768765340156238E7,2.1581751899374958E7,5.932445667718747E7,2.506996450287502E8,1.878061396693745E8,6.743455105875011E7,1.315985447062512E7,3925850.339375172,4.041899509531245E7,4.071218329874982E7,
3845,491.37315368652344,28.514833333333335,0,0,1.1091444603000002E8,0,0,0,0,1.428429658937513E7,0,0,0,0,
3846,267.0859680175781,14.59385,0,0,5.630691785450004E7,0,0,0,0,0,0,0,0,0,
3847,484.3658142089844,27.628916666666665,0,0,1.066224632474999E8,0,0,0,0,2.6019056103124987E7,0,0,0,0,
3848,282.27886056736116,26.255972222222226,3.2357856312937486E8,3.9662802749281263E8,6.181809903000041E7,4.4434053157875E8,3.784290276764066E8,3.7940448216968775E8,3.8202561574500066E8,1.3065238129624988E8,6.075379394849524E9,1.894450719953129E8,4.619107470104697E8,1.694918832593744E8,
3849,835.6102294921875,33.65508333333334,0,0,1.0466266685187468E8,0,0,0,0,5.349485346343707E7,0,0,0,0,
3850,402.3932800292969,27.150916666666667,0,0,4.710954140062501E7,0,0,0,0,0,0,4198767.400937529,0,0,
3851,723.1411637998095,34.733799999999995,0,8487891.838222643,7.741155905687529E7,7419615.611709037,0,0,3426628.8671874264,1.9411688539374962E7,0,0,0,0,
3852,888.6965484619141,33.92283333333333,0,0,3.6707631610000655E7,0,0,0,0,4.211050862437491E7,0,0,0,0,
3853,964.7126770019531,28.53275,0,0,1.0812003936312474E8,0,0,0,0,4.2951300205000065E7,0,0,0,0,
3854,832.6337890625,30.215416666666663,0,0,1.0049774162875028E8,0,0,0,0,4.246862701281246E7,0,0,0,0,
3855,508.85667419433594,27.4175,0,0,1.0360021331812501E8,0,0,0,0,1.5259450865312418E7,0,0,0,0,
3856,475.4097900390625,26.403833333333335,0,0,5.980095648937524E7,0,0,0,0,0,0,0,0,0,
3857,571.4549865722656,35.483666666666664,0,0,1.5044148245749986E8,0,0,0,0,8.635221443687542E7,0,0,0,0,
3858,535.399658203125,28.08775,0,0,9.993442141718735E7,0,0,0,0,1.3379867045624942E7,0,0,0,0,
3859,441.4042663574219,26.696666666666665,0,0,4.864090562874998E7,0,0,0,0,0,0,0,0,0,
3860,572.4358113606771,24.689722222222226,0,0,5.470360447468752E7,0,0,0,0,3.4466477665000044E7,1.5027557906250052E7,0,0,0,
3861,478.8457336425781,29.73325,0,0,9.645140331124978E7,0,0,0,0,2.757948701343741E7,0,0,0,0,
3862,506.37908935546875,27.43275,0,0,1.0263868376937522E8,0,0,0,0,1.8946809110937364E7,0,0,0,0,
3863,537.8775939941406,28.089583333333334,0,0,1.0183644977718723E8,0,0,0,0,7990815.234687562,0,0,0,0,
3864,481.3548583984375,29.469583333333333,0,0,1.0921020056124993E8,0,0,0,0,4.4812684527499944E7,0,0,0,0,
3865,890.6758117675781,30.800583333333332,0,0,9.666040261562471E7,0,0,0,0,3.098667972812503E7,0,0,0,0,
3866,356.3515930175781,25.494000000000003,0,0,4.744707691281223E7,0,0,0,0,0,0,0,0,0,
3867,790.5872802734375,26.521166666666666,0,0,9.007179968937497E7,0,0,0,0,3.164753078874999E7,0,0,0,0,
3868,680.4778115707152,32.30554545454545,0,3.0509284255742103E7,2.0932172073125247E7,1.7042868572187595E7,9136477.144687653,2.113621758562483E7,5.109396745750021E7,3.4744197692500405E7,2.0795809500586122E8,1.2174232030935654E8,1.7605512797812435E8,3.0470619845999753E8,
3869,631.4743041992188,32.94866666666667,0,0,8.580123724812429E7,0,0,0,0,4.803007335812436E7,0,0,0,0,
3870,830.6549682617188,32.96125,0,0,1.637957207900005E8,0,0,0,0,7.728903447156218E7,0,0,0,0,
3871,347.3147305418358,30.878537037037038,2.3260746737361315E8,0,5.267390426687533E7,0,0,9215834.246562408,7.725923609437484E7,3.780841621968727E7,9289558.31960945,1.4202125306875177E7,1.815865419624986E7,1.9278282338750068E7,
3872,904.691162109375,31.658083333333334,0,0,1.0034746588343753E8,0,0,0,0,3.783939438312488E7,0,0,0,0,
3873,484.4466094970703,25.4725,0,0,5.689080432312501E7,0,0,0,0,0,0,0,0,0,
3874,763.5527648925781,31.518250000000002,0,0,8.837176144500005E7,0,0,0,0,5.2158084402500086E7,0,0,0,0,
3875,548.348876953125,34.00783333333333,0,0,4.531234118000047E7,0,0,0,0,0,0,0,0,0,
3876,489.3539692560832,27.566875,0,0,9.100515601312505E7,0,6.560060759124996E7,0,0,1.234803751250032E7,0,0,0,3636678.9645313774,
3877,865.6203918457031,31.26,0,0,9.842491218062468E7,0,0,0,0,4.7654937787187345E7,0,0,0,0,
3878,689.4927978515625,32.05799999999999,0,0,7.326675042124987E7,0,0,0,0,3.2884826649374805E7,0,0,0,0,
3879,401.2997589111328,28.308666666666667,0,0,9.102716146406247E7,0,0,0,0,3.823650761812495E7,0,0,0,0,
3880,500.85899353027344,29.467666666666666,0,0,1.0179679066875E8,0,0,0,0,1.1933829023124965E7,0,0,0,0,
3881,743.5496215820312,27.594916666666666,0,0,9.109442407062489E7,0,0,0,0,4.577932233062484E7,0,0,0,0,
3882,802.6233520507812,32.24791666666667,0,0,8.5006724538125E7,0,0,0,0,3.1253244262187555E7,0,0,0,0,
3883,807.57861328125,31.27075,0,0,7.447962550687468E7,0,0,0,0,4.038190998718738E7,0,0,0,0,
3884,353.35198974609375,26.796833333333332,0,0,4.0804713912500165E7,0,0,0,0,0,0,0,0,0,
3885,473.3441467285156,27.05625,0,0,9.078679162437506E7,0,0,0,0,5.8082388612187654E7,0,0,0,0,
3886,777.568603515625,32.375416666666666,0,0,7.494727863374963E7,0,0,0,0,5.226315910687466E7,0,0,0,0,
3887,527.4270222981771,36.23755555555555,0,0,1.456552134343745E8,0,0,0,1.9656319210000206E7,7.342643413249993E7,0,0,0,0,
3888,962.7333068847656,33.10841666666667,0,0,8.772791042749965E7,0,0,0,0,2.5688369597812656E7,0,0,0,0,
3889,498.3813934326172,29.48025,0,0,9.30259941415624E7,0,0,0,0,1.4962353803749729E7,0,0,0,0,
3890,479.83559942245483,26.796749999999996,0,0,7.658627534812516E7,0,0,0,0,1.355211402554676E7,0,0,0,0,
3891,707.490234375,26.914749999999998,0,0,8.30298870224999E7,0,0,0,0,4.470114305406262E7,0,0,0,0,
3892,279.08392175038654,13.356295833333332,0,0,8.40399870348125E7,0,0,0,0,0,0,5.147973548273124E8,2.157084189844498E9,7926459.808390622,
3893,978.7282409667969,29.471333333333334,0,0,1.0372172436156256E8,0,0,0,0,4.153420395562478E7,0,0,0,0,
3894,950.697021484375,27.6325,0,0,8.37154798796874E7,0,0,0,0,2.2373739838437416E7,0,0,0,0,
3895,925.6420288085938,28.77658333333333,0,0,8.967840405374993E7,0,0,0,0,3.6526452074375086E7,0,0,0,0,
3896,874.6813659667969,32.20666666666667,0,0,8.587931462999874E7,0,0,0,0,3.468994771718778E7,0,0,0,0,
3897,530.8700347444905,27.25241666666667,0,0,8.089067228062521E7,0,0,0,0,7915267.939921879,0,0,0,0,
3898,298.1433410644531,18.962,0,0,5.724927699749989E7,0,0,0,0,0,0,0,0,0,
3899,416.3048858642578,27.170749999999998,0,0,8.09671506525004E7,0,0,0,0,2.361144718999994E7,0,0,0,0,
3900,423.32966639200845,25.047458333333335,0,0,4.692116911812508E7,0,0,0,0,3.839491466906253E7,9791745.549999986,0,0,1243925.5335937224,
3901,785.5905994556567,30.680600000000005,0,0,9.639964278218728E7,0,0,0,7841598.9687498985,7.908056786562495E7,0,1069740.200937561,0,1047992.8824997684,
3902,597.4562072753906,27.370083333333334,0,0,8.619846720562497E7,0,0,0,0,5.966997825749983E7,0,0,0,0,
3903,406.38840942382814,32.150166666666664,0,0,6.551738391312441E7,0,7891903.590937365,3.565097113312469E7,2.6518579606750044E8,5.553539789656239E7,0,0,0,0,
3904,556.4409790039062,26.400583333333337,0,0,3515637.497500116,0,0,0,0,7.489020822374971E7,0,0,0,0,
3905,874.6810607910156,32.71875,0,0,8.521776812250042E7,0,0,0,0,3.575834579781241E7,0,0,0,0,
3906,511.15680239128346,23.78428787878788,0,8586947.654121049,4.207573373562505E7,3.173831193750008E7,1.5512192413124893E7,1.1713543495625038E7,5326264.189687667,1.1910584335312523E7,1.364314496387505E8,1.874108325187519E7,4.779312721781222E7,8371055.557187687,
3907,528.3899230957031,27.073833333333333,0,0,8.399650573718782E7,0,0,0,0,0,0,0,0,3.770295400031236E7,
3908,892.65478515625,26.9935,0,0,8.116482801812509E7,0,0,0,0,2.3653239180000085E7,0,0,0,0,
3909,464.43013763427734,35.274208333333334,0,0,1.0489314627468762E8,0,0,1.1744256367500149E7,6.81550567296874E7,5.00267119846876E7,0,0,0,0,
3910,542.4064348008898,29.004333333333335,0,1454089.889687668,8.318754270281248E7,0,0,0,0,5695582.434843718,0,0,0,0,
3911,488.3936767578125,27.027833333333334,0,0,3.9058185366250165E7,0,0,0,0,0,0,0,0,0,
3912,994.6436157226562,34.00783333333333,0,0,3.0607206201874826E7,0,0,0,0,0,0,0,0,0,
3913,437.32826232910156,29.97683333333333,0,0,8.904650722562513E7,0,0,0,0,3.5200154349062584E7,0,0,0,0,
3914,801.5919494628906,28.31575,0,0,8.71782393221877E7,0,0,0,0,4.251908170937499E7,0,0,0,0,
3915,457.82208021297015,26.963,0,0,7.893697788343754E7,0,0,0,0,1.7603957784765538E7,0,0,0,0,
3916,566.4992731382634,35.57,1.7886126637597743E7,0,1.2686819133625045E8,0,0,0,0,5.723391865281275E7,0,0,0,0,
3917,442.81671142578125,28.098583333333334,0,0,7.478436020281282E7,0,0,0,0,2.2495459066249788E7,0,0,0,0,
3918,815.6075744628906,29.29716666666667,0,0,8.960215562187494E7,0,0,0,0,6.775630555562477E7,0,0,0,0,
3919,171.14886405354912,44.24901515151516,3.3945710890781224E8,925901.0818752549,6.770566600875047E7,1.7669280357500378E7,0,1.068689674349995E8,2.950623429274994E8,3.749887070749981E7,4.0983766788749896E7,1.711102631137499E8,1.1929645327374926E8,1.3540413500124905E8,
3920,438.3175964355469,26.980916666666666,0,0,7.653213185093749E7,0,0,0,0,1.793863621468746E7,0,0,0,0,
3921,584.4715393066406,30.847699999999996,0,0,4.217442533437497E7,0,0,0,0,5.241967917843753E7,0,1.5022366176875247E7,1.0893192520937208E7,1.4537562316874813E7,
3922,932.7229919433594,34.01858333333333,0,0,9.608062762062557E7,0,0,0,0,2.9509895648125235E7,0,0,0,0,
3923,489.22190131564435,37.99081481481481,0,0,1.1759862752500271E7,7957824.422617106,2718410.150556887,0,5959197.935605909,1.0123333720625319E7,7.855439320812343E7,7.283194412750149E7,6.86191331093794E7,7.438700964062163E7,
3924,879.6365051269531,33.449666666666666,0,0,7.99969405896878E7,0,0,0,0,3.5428462534999944E7,0,0,0,0,
3925,171.1488498383603,43.558190476190475,4.51742102017813E8,0,3.908175316312533E7,0,0,4.321923512250071E7,0,0,2.708486405775001E8,3.1182140910750055E8,2.6464745196750063E8,2.7999109761125E8,
3926,508.1880391438802,32.76833333333333,0,0,3.661415578125023E7,0,5951782.427499967,0,0,8182260.493125025,0,0,0,0,
3927,849.6255187988281,34.452,0,0,9.767439790375037E7,0,0,0,0,4.2646643568125166E7,0,0,0,0,
3928,673.5215381328876,35.89677777777778,0,2.069578967250959E7,1.241986338218753E8,0,0,0,0,5.722785732624995E7,0,0,0,0,
3929,556.4407375428735,27.918888888888887,0,9402722.04046876,4.387490698843762E7,0,0,0,0,1.011390235750001E8,0,3.2062469839375295E7,2.5639634620312616E7,3.48829286865625E7,
3930,408.3078308105469,29.261416666666666,0,0,8.818835252249976E7,0,0,0,0,3.7236970781562336E7,0,0,0,0,
3931,376.31801350911456,31.292444444444445,0,0,4.350694206218756E7,0,0,0,0,0,0,2.2263258285000283E7,4.6936413315624885E7,0,
3932,327.2506772641987,26.593033333333334,1.2518381914335905E7,0,4.3413611732812434E7,0,0,2.700167846566403E7,2.9548397604374886E7,2.3312799212187596E7,0,0,0,0,
3933,821.5985412597656,32.07033333333333,0,0,7.201086589874966E7,0,0,2.5776814674062476E7,0,4.139185397874971E7,0,0,0,0,
3934,948.7175598144531,32.416583333333335,0,0,7.004396288406283E7,0,0,0,0,1.2728193016875412E7,0,0,0,0,
3935,544.8850708007812,29.0255,0,0,7.739926109343742E7,0,0,0,0,0,0,0,0,0,
3936,564.4214470400448,28.701944444444447,0,0,7.383285847187498E7,0,304221.58687514556,0,0,8694556.706093647,0,0,0,0,
3937,469.3603515625,28.769416666666668,0,0,7.03174448140624E7,0,0,0,0,1.6254191588437565E7,0,0,0,0,
3938,685.4334645901664,32.384083333333336,0,0,7.449673605468798E7,9.958615671312536E7,1.2293162390234433E7,4.833543409468759E7,2.0661967212968826E7,2.4590438234374754E7,3.4548949295793295E8,2.3442756505502E8,1.9064581260410298E7,2.9992093517188236E7,
3939,918.7072448730469,31.91275,0,0,8.312573272562528E7,0,0,0,0,3.1032174833437577E7,0,0,0,0,
3940,821.5944519042969,32.931749999999994,0,0,7.518638711312486E7,0,0,0,0,3.355094408718765E7,0,0,0,0,
3941,675.5007934570312,32.754583333333336,0,0,6.5116808455625124E7,0,0,0,0,3.753575581375008E7,0,0,0,0,
3942,876.6602172851562,30.012583333333332,0,0,6.74965197365624E7,0,0,0,0,1.9872134937500075E7,0,0,0,0,
3943,170.11725158691405,11.046233333333337,0,0,6.286163345031259E7,0,0,0,0,0,1.0111659795937462E7,3.6806273711893743E8,1.3764288056968763E8,5324164.911156191,
3944,290.26840115361995,17.678733333333334,0,0,3.398935027999998E7,0,0,0,0,6915603.476035131,0,1.0356065018124899E7,1.042288680177742E7,2.203221140105463E7,
3945,332.3304560998918,26.23280952380952,8391018.434824308,7347125.487558685,3.254001125999998E7,0,0,0,0,9816154.073437491,0,1.2270246136250114E7,1.064465772749996E7,1.560779793562497E7,
3946,364.3408095226906,30.879314814814816,1.1153759073203117E8,1.0955571574218705E7,4.315118151875007E7,0,0,0,5.903755074062487E7,1.3882516411249848E7,9873294.423046881,2.526469018281296E7,2.6442978409687493E7,2.8009564365000006E7,
3947,939.6576232910156,29.717083333333335,0,0,7.429174141125019E7,0,0,0,0,3.064370204562496E7,0,0,0,0,
